,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations,question_type
8989,0.5,0.2,0.28571428571428575,11,2,5,What are the books written by authors who died in Madrid?,"[['dbp:author'], ['dbo:restingPlace']]","['dbo:author', 'dbo:deathPlace', 'dbo:notableWork', 'dbp:author', 'dbp:deathPlace']",factoid
8991,0.0,0.0,0.0,10,1,2,What is the album recorded by the romanian artist Inna?,[['dbo:type']],"['dbo:artist', 'dbo:recordLabel']",factoid
9011,0.0,0.0,0.0,6,1,1,which genre is book of lightning,[['dbo:genre']],['dbo:literaryGenre'],factoid
9021,0.0,0.0,0.0,7,1,3, Count the participants of the NBA.,[['dbo:league']],"['dbo:formerTeam', 'dbo:team', 'dbp:league']",count
9026,0.0,0.0,0.0,3,1,4,where is grenzgipfel,[['dbo:locatedInArea']],"['dbo:country', 'dbo:district', 'dbo:isPartOf', 'dbo:region']",factoid
9028,0.5,0.5,0.5,18,2,2,What is the debut team of the american football player who studied in North Fort Myers High School?,"[['dbo:highschool'], ['dbp:debutteam']]","['dbo:debutTeam', 'dbp:debutteam']",factoid
9029,0.0,0.0,0.0,8,1,3,Which comic characters are painted by Bill Finger?,[['dbo:creator']],"['dbp:characters', 'dbp:creator', 'dbp:creators']",factoid
9036,0.0,0.0,0.0,9,1,1,who was the composer of u know whats up,[['dbo:musicalArtist']],['dbo:writer'],factoid
9054,0.0,0.0,0.0,15,2,2,Rashid Behbudov State Song Theatre and Baku Puppet Theatre can be found in which country?,"[['dbo:locationCountry'], ['dbo:locationCountry']]","['dbo:country', 'dbo:location']",list
9066,0.0,0.0,0.0,18,2,3,Who were the first drivers in the grand prix which took place at Autodromo Enzo e Dino Ferrari?,"[['dbo:location'], ['dbo:firstDriver']]","['dbo:poleDriver', 'dbp:firstTeam', 'dbp:race']",factoid
9089,0.0,0.0,0.0,7,1,2,which city in texas does kxan-tv services?,[['dbo:location']],"['dbo:broadcastArea', 'dbo:city']",factoid
9093,0.5,0.5,0.5,14,2,2,Which currency is used by the record label of the Way to Your Heart?,"[['dbo:recordLabel'], ['dbp:currency']]","['dbo:recordLabel', 'dbp:label']",factoid
9096,0.5,0.16666666666666666,0.25,15,2,6,Whose associate is Publius Servilius Vatia Isauricus and has predecessor as Lucius Cornelius Lentulus Crus?,"[['dbo:associate'], ['dbo:predecessor']]","['dbo:predecessor', 'dbo:relation', 'dbo:relative', 'dbo:successor', 'dbp:predecessor', 'dbp:successor']",factoid
9104,0.5,0.25,0.3333333333333333,10,2,4,How many inhabitants does the largest city in Canada have?,"[['dbo:largestCity'], ['dbo:populationTotal']]","['dbo:largestCity', 'dbo:nearestCity', 'dbo:residence', 'dbp:cities']",count
9110,0.0,0.0,0.0,8,1,1,Which models were featured in Playboy Playmates 1954?,[['dbp:succeeded']],['dbp:birthPlace'],factoid
9118,0.5,0.2,0.28571428571428575,10,2,5,Which team did Wilfred McDonalds and Cam Plante play for?,"[['dbp:playedFor'], ['dbp:playedFor']]","['dbo:formerTeam', 'dbo:position', 'dbo:team', 'dbp:nationalteam', 'dbp:playedFor']",factoid
9131,0.0,0.0,0.0,9,2,1,List the Swedish newspaper headquarted in Stockholm ? ,"[['dbp:headquarters'], ['dbp:language']]",['dbo:headquarter'],list
9133,0.5,0.5,0.5,12,2,2,List the name of the soccer clubs whose chairman is Joan Laporta.,"[['dbo:chairman'], ['dbp:name']]","['dbo:chairman', 'dbp:president']",list
9134,0.0,0.0,0.0,10,2,3,"Where do the people, famous for the Panathinaikos FC reside?","[['dbo:knownFor'], ['dbp:residence']]","['dbo:hometown', 'dbo:residence', 'dbp:placeOfBirth']",factoid
9156,0.0,0.0,0.0,9,1,3,name the races where bobby beasley took part ?,[['dbo:race']],"['dbo:grandsire', 'dbo:honours', 'dbp:race']",list
9161,0.5,0.2,0.28571428571428575,8,2,5,How many companies have developed cross platformed softwares?,"[['dbp:operatingSystem'], ['dbo:developer']]","['dbo:computingPlatform', 'dbo:developer', 'dbo:license', 'dbo:operatingSystem', 'dbp:developer']",count
9162,0.0,0.0,0.0,8,1,1,what type of film is season of love?,[['dbo:genre']],['dbo:language'],factoid
9164,0.0,0.0,0.0,5,1,1,Name an elvis presley album,[['dbo:artist']],['dbo:genre'],list
9173,0.5,0.16666666666666666,0.25,12,2,6,Give me the sitcoms where Eliza Schneider and Isaac Hayes gave voice?,"[['dbp:voices'], ['dbp:voices']]","['dbo:network', 'dbo:related', 'dbo:starring', 'dbp:network', 'dbp:starring', 'dbp:voices']",list
9179,0.0,0.0,0.0,6,1,3,Who is the tallest basketball player?,[['dbo:height']],"['dbo:elevation', 'dbo:firstAscentPerson', 'dbo:locatedInArea']",factoid
9188,0.0,0.0,0.0,18,2,3,"List the significant buildings of the arch. whose one of the important work is Government Building, Kiev ?","[['dbo:significantBuilding'], ['dbo:significantBuilding']]","['dbo:architect', 'dbo:tenant', 'dbp:address']",list
9198,0.0,0.0,0.0,7,1,1,clodagh rodgers was born in what town,[['dbo:hometown']],['dbo:birthPlace'],factoid
9209,0.0,0.0,0.0,11,1,1,which albums were released by captain beefheart and the magic band?,[['dbo:type']],['dbo:artist'],factoid
9213,0.5,0.16666666666666666,0.25,11,2,6,Name the companies which are in cities under Denzil Minnan Wong?,"[['dbo:locationCity'], ['dbp:leaderName']]","['dbo:location', 'dbo:locationCity', 'dbp:company', 'dbp:foundation', 'dbp:headquarters', 'dbp:services']",list
9226,0.0,0.0,0.0,7,1,1,what is the music on crush called,[['dbo:genre']],['dbo:musicComposer'],factoid
9244,0.5,0.3333333333333333,0.4,15,2,3,How many other family of the mammals exists  whose family is also Hominidae ?,"[['dbo:family'], ['dbo:family']]","['dbo:family', 'dbo:order', 'dbo:species']",count
9246,0.0,0.0,0.0,11,1,4,What is the name of a plateau located in menard county,"[['dbo:country', 'dbo:state']]","['dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']",factoid
9258,0.0,0.0,0.0,8,1,1,what type of video game is marathon infinity,[['dbo:genre']],['dbp:modes'],factoid
9261,0.0,0.0,0.0,7,2,2,Name some books by Spanish speaking authors.,"[['dbp:language'], ['dbp:author']]","['dbo:author', 'dbo:notableWork']",list
9265,0.5,0.3333333333333333,0.4,20,2,3,What is the ideology of the Union of Cambodian Democrats which is also the ideology of Palang Dharma Party ?,"[['dbo:ideology'], ['dbo:ideology']]","['dbo:ethnicity', 'dbo:ideology', 'dbo:party']",factoid
9267,0.0,0.0,0.0,6,1,1,Where is Lao Plaza Hotel located?,[['dbp:developer']],['dbo:location'],factoid
9269,0.5,0.25,0.3333333333333333,15,2,4,Count the number of people became famous for when Andrew Jackson was a commander ?,"[['dbo:commander'], ['dbo:knownFor']]","['dbo:commander', 'dbo:militaryRank', 'dbp:battles', 'dbp:notableCommanders']",count
9278,0.0,0.0,0.0,5,1,1,what is an electronic album,[['dbo:type']],['dbo:genre'],factoid
9303,0.5,0.25,0.3333333333333333,16,2,4,What is the nationality of the golf player who won the  2002 Players Championship ?,"[['dbo:champion'], ['dbo:nationality']]","['dbo:citizenship', 'dbo:nationality', 'dbp:nationality', 'dbp:nationalteam']",factoid
9304,0.0,0.0,0.0,6,1,2,what did beatrice winde die from,[['dbo:deathCause']],"['dbo:birthPlace', 'dbo:deathPlace']",factoid
9305,0.0,0.0,0.0,6,1,1,What is bill cleary's birth place,[['dbp:birthPlace']],['dbo:birthPlace'],factoid
9310,0.5,0.16666666666666666,0.25,9,2,6,List the shows whose network is run by BBC.,"[['dbo:network'], ['dbo:owningCompany']]","['dbo:channel', 'dbo:network', 'dbp:company', 'dbp:network', 'dbp:sisterNames', 'dbp:voices']",list
9320,0.5,0.16666666666666666,0.25,17,2,6,What is the draft team of the Antoine Bibeau and also has player named Nathan Dempsey ?,"[['dbp:draftTeam'], ['dbp:playedFor']]","['dbo:birthPlace', 'dbo:debutTeam', 'dbo:team', 'dbp:debutteam', 'dbp:draftTeam', 'dbp:prospectTeam']",factoid
9321,0.5,0.5,0.5,9,2,2,"Over which rivers, does a cable stayed bridge exists?","[['dbp:design'], ['dbp:crosses']]","['dbo:crosses', 'dbp:crosses']",factoid
9326,0.5,0.3333333333333333,0.4,5,2,3,Which beer originated in Ireland?,"[['dbo:origin'], ['dbp:type']]","['dbo:country', 'dbo:hometown', 'dbo:origin']",factoid
9329,0.0,0.0,0.0,6,1,1,What's a song from josey scott,[['dbo:writer']],['dbo:artist'],factoid
9331,0.0,0.0,0.0,9,2,1,Which country does the creator of Miffy come from?,"[['dbo:creator'], ['dbo:nationality']]",['dbo:country'],factoid
9349,0.0,0.0,0.0,8,1,1,What musicians are signed up with colpix records?,[['dbp:label']],['dbo:recordLabel'],factoid
9353,0.0,0.0,0.0,5,1,1,where was antonis papadakis born,[['dbo:hometown']],['dbo:birthPlace'],factoid
9367,0.5,0.3333333333333333,0.4,15,2,3,What is the common race of the Martin Molony and race of the Coneygree ?,"[['dbp:race'], ['dbo:race']]","['dbo:breeder', 'dbo:honours', 'dbp:race']",factoid
9372,0.0,0.0,0.0,8,2,1,How many labels sign up progressive rock artists?,"[['dbp:genre'], ['dbo:recordLabel']]",['dbo:genre'],count
9373,0.0,0.0,0.0,13,2,2,"Where is the assembly of Plymouth Savoy, and where Special 26 was recorded?","[['dbo:assembly'], ['dbp:recorded']]","['dbo:capital', 'dbp:headquarters']",factoid
9377,0.0,0.0,0.0,8,1,4,Name the mouth country of Upper Neretva ?,[['dbo:mouthCountry']],"['dbo:country', 'dbo:district', 'dbo:riverMouth', 'dbo:sourceCountry']",list
9385,0.0,0.0,0.0,6,1,1,what are the names of artists,[['dbo:occupation']],['dbo:genre'],factoid
9399,0.5,0.25,0.3333333333333333,10,2,4,What are the movies whose director's daughter is Luke Scott?,"[['dbp:director'], ['dbo:child']]","['dbo:director', 'dbo:starring', 'dbp:children', 'dbp:director']",factoid
9403,0.5,0.125,0.2,11,2,8,Which river's mouth location is Laptev Sea and also Arctic Ocean?,"[['dbp:mouthLocation'], ['dbp:mouthLocation']]","['dbo:mouthMountain', 'dbo:mouthPlace', 'dbo:outflow', 'dbo:riverMouth', 'dbo:source', 'dbo:sourceCountry', 'dbo:sourcePlace', 'dbp:mouthLocation']",factoid
9419,0.5,0.5,0.5,9,2,2,Where do cherry chevapravatdumrong and daisi pollard both live?,"[['dbo:residence'], ['dbo:residence']]","['dbo:residence', 'dbp:residence']",factoid
9449,0.0,0.0,0.0,7,1,1,What is an example of american craftsman?,[['dbo:architecturalStyle']],['dbo:occupation'],factoid
9450,0.5,0.14285714285714285,0.22222222222222224,17,2,7,Count the number of fileds of the scientist whose one of the interest is Chinese poetry ?,"[['dbp:fields'], ['dbp:fields']]","['dbo:knownFor', 'dbo:nonFictionSubject', 'dbo:notableWork', 'dbp:fields', 'dbp:knownFor', 'dbp:mainInterests', 'dbp:subject']",count
9453,0.0,0.0,0.0,9,2,2,What are some cities which have a Ferris wheel?,"[['dbp:buildingType'], ['dbp:locationTown']]","['dbo:city', 'dbo:location']",factoid
9456,0.0,0.0,0.0,8,1,3,Which country is the city of mizuho located,[['dbo:region']],"['dbo:birthPlace', 'dbo:country', 'dbo:isPartOf']",factoid
9458,0.0,0.0,0.0,8,1,1,what type of game is quest: brian's journey,[['dbp:modes']],['dbo:genre'],factoid
9468,0.0,0.0,0.0,8,1,5,By which companies is RENFE Class 333 designed?,[['dbo:designer']],"['dbo:architect', 'dbo:designCompany', 'dbo:layout', 'dbo:manufacturer', 'dbp:designer']",factoid
9478,0.5,0.3333333333333333,0.4,19,2,3,What is the total number of guests on the show whose theme music is Let me be your star?,"[['dbp:music'], ['dbp:guests']]","['dbo:subsequentWork', 'dbp:guests', 'dbp:themeMusicComposer']",factoid
9489,0.5,0.3333333333333333,0.4,8,2,3,Directors of which movies are buried in Ronda?,"[['dbo:restingPlace'], ['dbp:director']]","['dbo:director', 'dbo:starring', 'dbp:director']",list
9509,0.0,0.0,0.0,8,1,1,List the houses of Parliament of India ?,[['dbp:houses']],['dbp:constituency'],list
9526,0.0,0.0,0.0,4,1,1,where is Änglagård from?,[['dbo:country']],['dbo:hometown'],factoid
9544,0.5,0.25,0.3333333333333333,11,2,4,What magazine published Allal and is the employer of Peter Bergman?,"[['dbo:publisher'], ['dbo:employer']]","['dbo:award', 'dbo:publisher', 'dbp:editor', 'dbp:publisher']",factoid
9546,0.0,0.0,0.0,8,1,4,What water bodies have primary inflows sa Kemijoki?,[['dbo:inflow']],"['dbo:mouthMountain', 'dbo:outflow', 'dbo:riverMouth', 'dbp:outflow']",factoid
9547,0.5,0.2,0.28571428571428575,17,2,5,Name the office holder with predecessor as Samuel W. McCall and office in Massachusetts House of Representatives?,"[['dbp:office'], ['dbp:predecessor']]","['dbo:successor', 'dbp:appointer', 'dbp:deputy', 'dbp:predecessor', 'dbp:successor']",list
9549,0.0,0.0,0.0,7,1,1,what is a work by memphis minnie,[['dbo:artist']],['dbo:writer'],factoid
9579,0.0,0.0,0.0,8,1,1,Name the artist of Brad Paisley discography ?,[['dbp:artist']],['dbo:genre'],list
9670,0.0,0.0,0.0,8,1,1,Who gave the voice for Allen Walker ?,[['dbo:voice']],['dbp:starring'],factoid
9671,0.5,0.25,0.3333333333333333,15,2,4,Which race is the  Best Mate is also the race of the Martin Molony?,"[['dbp:race'], ['dbo:race']]","['dbo:breeder', 'dbo:grandsire', 'dbo:honours', 'dbp:race']",factoid
9672,0.0,0.0,0.0,6,1,1,where was sandy stevens tickodri-togboa born,[['dbo:nationality']],['dbo:birthPlace'],factoid
9693,0.5,0.25,0.3333333333333333,18,2,4,Count the number of other product of the banks whose one of the product is Wealth management ?,"[['dbo:product'], ['dbo:product']]","['dbo:manufacturer', 'dbo:product', 'dbp:products', 'dbp:services']",count
9699,0.0,0.0,0.0,10,1,5,is blue lagoon island a part of the bahamas achipelago?,[['dbo:archipelago']],"['dbo:capital', 'dbo:largestCity', 'dbo:location', 'dbp:archipelago', 'dbp:cities']",boolean
9701,0.3333333333333333,0.3333333333333333,0.3333333333333333,9,3,3,In which city was the president of Montenegro born?,"[['dbo:type'], ['dbo:birthPlace'], ['dbp:title']]","['dbo:birthPlace', 'dbp:birthPlace', 'dbp:placeOfBirth']",factoid
9703,0.0,0.0,0.0,4,1,3,Count all the Colonels?,[['dbp:rank']],"['dbo:commander', 'dbo:militaryRank', 'dbp:notableCommanders']",count
9704,0.0,0.0,0.0,6,1,1,what was created by fred appleyard,[['dbo:field']],['dbo:creator'],factoid
9707,0.5,0.2,0.28571428571428575,9,2,5,People in the royal Thai army follow which religion?,"[['dbp:branch'], ['dbo:religion']]","['dbo:militaryBranch', 'dbo:religion', 'dbp:religion', 'dbp:residence', 'dbp:veneratedIn']",list
9708,0.5,0.16666666666666666,0.25,14,2,6,Which predecessor of the PlayStation 4 is also the developer of Oddworld: Munch's Oddysee?,"[['dbo:developer'], ['dbp:predecessor']]","['dbo:developer', 'dbo:manufacturer', 'dbo:operatingSystem', 'dbo:product', 'dbp:developer', 'dbp:products']",factoid
9716,0.0,0.0,0.0,5,1,5,When was Jack Wolfskin founded?,[['dbo:foundingYear']],"['dbo:foundationPlace', 'dbo:foundedBy', 'dbo:founder', 'dbp:foundation', 'dbp:founder']",factoid
9720,0.0,0.0,0.0,14,2,4,What is the largest city in the country where the San Marcos River originates?,"[['dbo:sourceMountain'], ['dbo:largestCity']]","['dbo:capital', 'dbo:country', 'dbo:district', 'dbo:sourceCountry']",factoid
9723,0.5,0.2,0.28571428571428575,21,2,5,What is the source country of Water resources managemnt in EL Salvador is also the land of Jos MAra Orellana ?,"[['dbo:country'], ['dbp:sourceCountry']]","['dbo:capital', 'dbo:country', 'dbo:sourceCountry', 'dbp:country', 'dbp:locationCountry']",factoid
9743,0.5,0.25,0.3333333333333333,13,2,4,Which is the common prospect team of Mikhail Pashnin and Robin kovacs ?,"[['dbp:prospectTeam'], ['dbo:prospectTeam']]","['dbo:debutTeam', 'dbo:team', 'dbp:draftTeam', 'dbp:prospectTeam']",factoid
9746,0.5,0.16666666666666666,0.25,9,2,6,Solon Spencer Beman has architected in how many cities?,"[['dbp:locationTown'], ['dbo:architect']]","['dbo:architect', 'dbo:builder', 'dbo:tenant', 'dbp:address', 'dbp:architect', 'dbp:designer']",count
9757,0.0,0.0,0.0,12,1,4,Is the Mount St Peter Church made in the international architectural style?,[['dbp:architecture']],"['dbo:architect', 'dbo:architecturalStyle', 'dbp:address', 'dbp:architectureStyle']",boolean
9761,0.0,0.0,0.0,8,1,1,which type of film is emma released in?,[['dbo:genre']],['dbo:language'],factoid
9767,0.5,0.125,0.2,11,2,8,What have been made in the state whose capital is Boston?,"[['dbp:capital'], ['dbo:location']]","['dbo:birthPlace', 'dbo:capital', 'dbo:largestCity', 'dbo:location', 'dbo:locationCity', 'dbp:birthPlace', 'dbp:country', 'dbp:placeOfBirth']",factoid
9783,0.0,0.0,0.0,8,1,1,Is Essex the Ceremonial County of West Tilbury?,[['dbo:ceremonialCounty']],['dbo:capital'],boolean
9785,0.5,0.25,0.3333333333333333,10,2,4,What are the movies whose distributor's headquarters is New York?,"[['dbp:distributor'], ['dbp:headquarters']]","['dbo:distributor', 'dbo:locationCity', 'dbp:company', 'dbp:distributor']",factoid
9805,0.0,0.0,0.0,10,1,2,What is a basin country that jur river flows through,[['dbo:sourceCountry']],"['dbo:country', 'dbo:district']",factoid
9810,0.5,0.5,0.5,14,2,2,Which famous horserace has seen both Fergie sutherland and the illustrious War of Attrition?,"[['dbp:race'], ['dbp:race']]","['dbo:honours', 'dbp:race']",factoid
9823,0.0,0.0,0.0,13,2,8,Under which US president was a politician in opposition of John G Schmitz?,"[['dbp:opponent'], ['dbo:incumbent']]","['dbo:leader', 'dbo:leaderName', 'dbo:opponent', 'dbo:party', 'dbo:president', 'dbp:leader', 'dbp:party', 'dbp:president']",factoid
9829,0.0,0.0,0.0,7,1,2,Did Chant Mas originate in West Africa?,[['dbo:stylisticOrigin']],"['dbo:hometown', 'dbo:origin']",boolean
9847,0.5,0.2,0.28571428571428575,17,2,5,NAme the emplyer for whihc Manu cornet has worked and also written in Google Web Toolkit ?,"[['dbo:author'], ['dbp:employer']]","['dbo:author', 'dbo:nonFictionSubject', 'dbo:notableWork', 'dbp:author', 'dbp:notableworks']",list
9860,0.0,0.0,0.0,11,1,1,Name the language of I Love How You Love Me ?,[['dbp:language']],['dbo:language'],list
9865,0.5,0.2,0.28571428571428575,18,2,5,What is the craft of the Ralph Flanders which is also the profession of  Claiborne Pell ?,"[['dbo:profession'], ['dbp:occupation']]","['dbo:field', 'dbo:knownFor', 'dbo:occupation', 'dbo:profession', 'dbo:religion']",factoid
9869,0.0,0.0,0.0,11,2,2,Who owns the schools which have a penguin as its mascot?,"[['dbp:mascot'], ['dbo:authority']]","['dbo:owner', 'dbp:owner']",factoid
9871,0.0,0.0,0.0,7,1,4,yoo in-young has citizenship in what country?,[['dbo:birthPlace']],"['dbo:citizenship', 'dbo:country', 'dbo:nationality', 'dbp:nationality']",list
9880,0.0,0.0,0.0,16,2,3,What are some video games whose music is composed by an employ of the company Creatures?,"[['dbp:composer'], ['dbo:occupation']]","['dbo:industry', 'dbo:musicComposer', 'dbp:services']",factoid
9888,0.0,0.0,0.0,7,1,1,what football position does wayne capers play?,[['dbp:position']],['dbo:position'],factoid
9889,0.0,0.0,0.0,9,1,9,Murray Gold has composed music for how many things?,[['dbo:composer']],"['dbo:associatedBand', 'dbo:associatedMusicalArtist', 'dbo:musicBy', 'dbo:musicComposer', 'dbp:artist', 'dbp:associatedActs', 'dbp:composer', 'dbp:music', 'dbp:themeMusicComposer']",count
9904,0.5,0.3333333333333333,0.4,6,2,3,What do typically NGOs work for?,"[['dbp:type'], ['dbp:purpose']]","['dbo:industry', 'dbo:occupation', 'dbp:purpose']",factoid
9908,0.0,0.0,0.0,7,1,2,Is Anne Hidalgo the mayor of Paris?,[['dbo:mayor']],"['dbo:leaderName', 'dbp:mayor']",boolean
9917,0.5,0.2,0.28571428571428575,10,2,5,Name the fictional character whose voice's animator is Hardie Gramatky?,"[['dbo:voice'], ['dbp:animator']]","['dbo:animator', 'dbo:creator', 'dbo:voice', 'dbp:characters', 'dbp:creator']",list
