,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations
8649,1.0,1.0,1.0,9,1,1,what is the title for a 1929 silent film,[['dbo:language']],['dbo:language']
8650,1.0,1.0,1.0,8,1,1,what film was pawel edelman a cinematographer on,[['dbo:cinematography']],['dbo:cinematography']
8651,1.0,1.0,1.0,7,1,1,What type of music does failsafemusic play?,[['dbo:genre']],['dbo:genre']
8652,1.0,1.0,1.0,7,1,1,What's a sports game made by capcom,[['dbo:developer']],['dbo:developer']
8653,1.0,1.0,1.0,7,1,1,What kind of music does guster make,[['dbo:genre']],['dbo:genre']
8654,1.0,1.0,1.0,8,1,1,which 1980 album was created by cliff richard?,[['dbo:artist']],['dbo:artist']
8655,1.0,1.0,1.0,6,1,1,What position does matt herkenhoff play,[['dbo:position']],['dbo:position']
8656,1.0,1.0,1.0,10,1,1,Who is the executive producer of body of lies (film)?,[['dbo:producer']],['dbo:producer']
8657,1.0,1.0,1.0,8,1,1,what was the music in the film revolution,[['dbo:musicComposer']],['dbo:musicComposer']
8658,1.0,1.0,1.0,9,1,1,who wrote the composition i am a lonesome hobo,[['dbo:writer']],['dbo:writer']
8659,0.0,0.0,0.0,11,1,0,what is a piece of music has the philharmonia orchestra played?,[['dbo:artist']],[]
8660,1.0,1.0,1.0,7,1,1,What type of release is olympia deuxmilletrois?,[['dbo:type']],['dbo:type']
8661,1.0,1.0,1.0,5,1,1,where was r.j. mattes born,[['dbo:birthPlace']],['dbo:birthPlace']
8662,0.0,0.0,0.0,9,1,0,Does Walt Disney Studio have a subsidiary called PixarCascadia_,[['dbo:subsidiary']],[]
8663,1.0,1.0,1.0,7,1,1,What is the nationality of victor conrad?,[['dbo:nationality']],['dbo:nationality']
8664,1.0,1.0,1.0,6,1,1,what religion does mat herben practice,[['dbo:religion']],['dbo:religion']
8665,0.0,0.0,0.0,5,1,1,what country is lassie from,[['dbo:country']],['dbo:birthPlace']
8666,1.0,1.0,1.0,8,1,1,What is an example of a public university?,[['dbo:type']],['dbo:type']
8667,1.0,0.5,0.6666666666666666,8,1,4,what is an area located within oceana county,"[['dbo:isPartOf', 'dbo:location']]","['dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']"
8668,1.0,1.0,1.0,8,1,1,what state was johnny country mathis born in,[['dbo:birthPlace']],['dbo:birthPlace']
8669,0.0,0.0,0.0,7,2,0,Give me all B-sides of the Ramones.,"[['dbo:musicalArtist'], ['dbo:bSide']]",[]
8670,1.0,1.0,1.0,6,1,1,What newspaper is circulated in maryland,[['dbo:headquarter']],['dbo:headquarter']
8671,1.0,1.0,1.0,4,1,1,where is reddish located,[['dbo:country']],['dbo:country']
8672,0.0,0.0,0.0,5,1,1,what is freedy johnston's nationality,[['dbo:hometown']],['dbo:nationality']
8673,1.0,1.0,1.0,10,1,1,Which position does athirson mazolli e oliveira play in football,[['dbo:position']],['dbo:position']
8674,1.0,1.0,1.0,4,1,1,Where is mount hopkins?,[['dbo:locatedInArea']],['dbo:locatedInArea']
8675,1.0,1.0,1.0,5,1,2,which state is walkerton in,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
8676,1.0,1.0,1.0,5,1,1,Who created the character bizarro,[['dbo:creator']],['dbo:creator']
8677,0.0,0.0,0.0,7,1,0,what is maria mccool's country if nationality?,[['dbo:birthPlace']],[]
8678,1.0,1.0,1.0,8,1,1,what genre is the album oops! wrong planet,[['dbo:genre']],['dbo:genre']
8679,1.0,1.0,1.0,7,1,1,What genre does sophia the ocean perform?,[['dbo:genre']],['dbo:genre']
8680,0.0,0.0,0.0,13,1,1,what is the name of the production company that released fright night ii?,[['dbo:distributor']],['dbp:studio']
8681,1.0,1.0,1.0,9,1,1,what book is in the literary genre science fiction?,[['dbo:literaryGenre']],['dbo:literaryGenre']
8682,1.0,1.0,1.0,10,1,1,What is a commune located in central european time zone?,[['dbo:timeZone']],['dbo:timeZone']
8683,1.0,1.0,1.0,9,1,1,whats the title of one of keith jarrett's albums,[['dbo:artist']],['dbo:artist']
8684,1.0,1.0,1.0,7,1,1,which newspaper is released in new hampshire,[['dbo:headquarter']],['dbo:headquarter']
8685,1.0,1.0,1.0,9,1,1,What is a popular film by walt disney pictures,[['dbo:distributor']],['dbo:distributor']
8686,1.0,1.0,1.0,9,1,1,With whom were the engagements of Alpine Brigade Taurinense?,[['dbo:battle']],['dbo:battle']
8687,1.0,1.0,1.0,7,1,1,What is the nationality of rasoul khatibi,[['dbo:birthPlace']],['dbo:birthPlace']
8688,1.0,1.0,1.0,7,1,1,Whats an example of an action game,[['dbo:genre']],['dbo:genre']
8689,1.0,1.0,1.0,8,1,1,what album did thad jones release in 1957?,[['dbo:type']],['dbo:type']
8690,1.0,1.0,1.0,8,1,1,What type of vehincle is buick enclave considered,[['dbo:class']],['dbo:class']
8691,0.5,1.0,0.6666666666666666,15,2,1,List all the tenants of the stadium where the WWF Summer Slam 2004 took place.,"[['dbp:venue'], ['dbo:tenant']]",['dbo:tenant']
8692,1.0,1.0,1.0,7,1,1,Name a political party associated with communism,[['dbo:ideology']],['dbo:ideology']
8693,1.0,0.8571428571428571,0.923076923076923,6,1,7,Where in Italy is liguria located?,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']"
8694,1.0,1.0,1.0,7,1,1,which city is winfield house based in,[['dbo:location']],['dbo:location']
8695,1.0,1.0,1.0,5,1,1,where did gorguts originate from,[['dbo:hometown']],['dbo:hometown']
8696,1.0,1.0,1.0,5,1,1,where did og mandino die?,[['dbo:deathPlace']],['dbo:deathPlace']
8697,1.0,1.0,1.0,5,1,1,what genre is so romantic,[['dbo:genre']],['dbo:genre']
8698,1.0,1.0,1.0,7,1,1,who is signed with ruthless records (chicago)?,[['dbo:recordLabel']],['dbo:recordLabel']
8699,1.0,1.0,1.0,11,1,1,Was Krzystof Wielicki the first person that ascended the mt everest?,[['dbo:firstAscentPerson']],['dbo:firstAscentPerson']
8700,1.0,0.5,0.6666666666666666,6,1,2,which places are located in charente?,[['dbo:isPartOf']],"['dbo:isPartOf', 'dbo:location']"
8701,1.0,1.0,1.0,6,1,1,Where is the birthplace of Goethe?,[['dbo:birthPlace']],['dbo:birthPlace']
8702,0.5,1.0,0.6666666666666666,16,2,1,Count the total number of battles fought by the military people which fought in Levant ?,"[['dbp:battles'], ['dbp:battles']]",['dbp:battles']
8703,1.0,1.0,1.0,5,1,1,What is francis veber's profession?,[['dbo:occupation']],['dbo:occupation']
8704,1.0,1.0,1.0,6,1,1,where did les stups originate from,[['dbo:hometown']],['dbo:hometown']
8705,1.0,1.0,1.0,6,1,1,who was wind chill written by,[['dbo:writer']],['dbo:writer']
8706,1.0,1.0,1.0,14,1,2,whats the name of a tv program whose genre is a  action film,"[['dbo:genre', 'dbp:genre']]","['dbo:genre', 'dbp:genre']"
8707,1.0,1.0,1.0,6,1,2,what state is binford located in,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
8708,1.0,1.0,1.0,8,1,1,which country does adolph b. spreckels belong to,[['dbo:nationality']],['dbo:nationality']
8709,1.0,1.0,1.0,6,1,1,what film did fadil hadžić direct,[['dbo:director']],['dbo:director']
8710,1.0,1.0,1.0,5,1,2,"which country contains fleta, california","[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
8711,0.0,0.0,0.0,16,2,0,List down the schools whose mascot is an animal from the order of Even toed Ungulates?,"[['dbp:programmingLanguage'], ['dbp:designer']]",[]
8712,1.0,1.0,1.0,8,1,1,What conlict did william b. bate participate in,[['dbo:battle']],['dbo:battle']
8713,1.0,1.0,1.0,12,1,1,What Taiwanese boy group was signed under sony music entertainment (japan) inc.?,[['dbo:recordLabel']],['dbo:recordLabel']
8714,1.0,1.0,1.0,10,1,1,who wrote the year of the death of ricardo reis,[['dbo:author']],['dbo:author']
8715,1.0,1.0,1.0,6,1,2,In which US state is atmautluak?,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
8716,1.0,1.0,1.0,8,1,1,What city is near the ercan international airport?,[['dbo:city']],['dbo:city']
8717,1.0,1.0,1.0,6,1,1,what is jules de trooz nationality,[['dbo:birthPlace']],['dbo:birthPlace']
8718,0.5,1.0,0.6666666666666666,14,2,1,Name the river whose mouth mountain is Essex and river mouth is North Sea?,"[['dbo:mouthMountain'], ['dbo:riverMouth']]",['dbo:riverMouth']
8719,1.0,0.2,0.33333333333333337,6,1,5,What's a popular spot in belgrade,[['dbo:location']],"['dbo:city', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']"
8720,1.0,1.0,1.0,8,1,1,What's a gameplay mode in fifa street 3,[['dbp:modes']],['dbp:modes']
8721,1.0,1.0,1.0,9,1,6,What is the name of a city in italy,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']"
8722,1.0,1.0,1.0,5,1,1,Name a thrash metal group,[['dbo:genre']],['dbo:genre']
8723,1.0,1.0,1.0,8,1,1,what type of instrument did j mascis play?,[['dbo:instrument']],['dbo:instrument']
8724,1.0,1.0,1.0,5,1,1,where did jacques-laurent agasse die?,[['dbo:deathPlace']],['dbo:deathPlace']
8725,1.0,1.0,1.0,5,1,2,What university is in setagaya?,"[['dbo:city', 'dbo:location']]","['dbo:city', 'dbo:location']"
8726,1.0,1.0,1.0,7,1,1,what kinds of music is cosmo's factory,[['dbo:genre']],['dbo:genre']
8727,1.0,1.0,1.0,7,1,1,where can saint joseph parish be found,[['dbo:isPartOf']],['dbo:isPartOf']
8728,1.0,1.0,1.0,6,1,1,what program did eddie murphy create?,[['dbo:creator']],['dbo:creator']
8729,0.0,0.0,0.0,9,1,0,What are the awrds won by Laemmle Theatres ?,[['dbo:service']],[]
8730,1.0,1.0,1.0,8,1,1,what is a city in the nashik district,"[['dbo:locatedInArea', 'dbo:isPartOf', 'dbo:location']]",['dbo:isPartOf']
8731,1.0,1.0,1.0,9,1,2,"which city is located in griggs county, north dakota","[['dbo:isPartOf', 'dbo:location']]","['dbo:isPartOf', 'dbo:location']"
8732,0.0,0.0,0.0,11,2,0,List softwares written in C++ and runs on Mac OS ?,"[['dbo:operatingSystem'], ['dbo:programmingLanguage']]",[]
8733,1.0,1.0,1.0,7,1,1,Name a book that is a biography,[['dbo:literaryGenre']],['dbo:literaryGenre']
8734,1.0,1.0,1.0,9,1,7,What is the name of a township in illinois,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']"
8735,1.0,1.0,1.0,7,1,4,what is a town in camden county,"[['dbo:locatedInArea', 'dbo:region', 'dbo:isPartOf', 'dbo:location']]","['dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']"
8736,1.0,1.0,1.0,7,1,1,in what time zone is wanamingo located,[['dbo:timeZone']],['dbo:timeZone']
8737,1.0,1.0,1.0,6,1,1,which film did alex lovy direct,[['dbo:director']],['dbo:director']
8738,1.0,1.0,1.0,9,1,1,What type of school is university of the rockies?,[['dbo:type']],['dbo:type']
8739,1.0,1.0,1.0,9,1,1,Who is an artist on the record label emi?,[['dbo:recordLabel']],['dbo:recordLabel']
8740,1.0,1.0,1.0,6,1,1,what instrument does tommy helgesson play,[['dbo:instrument']],['dbo:instrument']
8741,0.0,0.0,0.0,17,2,0,Name the river with source as Columbia Lake and river mouth is located in Clatsop Country ?,"[['dbo:riverMouth'], ['dbo:source']]",[]
8742,0.0,0.0,0.0,14,2,0,List the former partner of the figure skaters whose former choreographer was Igor Shpillband.,"[['dbo:formerChoreographer'], ['dbo:formerPartner']]",[]
8743,1.0,1.0,1.0,9,1,2,"who is a famous person born in winnipeg, canada","[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
8744,1.0,1.0,1.0,9,1,1,what south american country is  diogo fernandes from,[['dbo:birthPlace']],['dbo:birthPlace']
8745,1.0,1.0,1.0,8,1,1,who is a man born in menlo park,[['dbo:birthPlace']],['dbo:birthPlace']
8746,1.0,1.0,1.0,7,1,3,"What's a college in des plaines, illinois","[['dbo:city', 'dbo:isPartOf', 'dbo:location']]","['dbo:city', 'dbo:isPartOf', 'dbo:location']"
8747,0.0,0.0,0.0,13,2,1,Count the movies directed by Tim Burton and music composer Danny Elfman ?,"[['dbp:director'], ['dbp:music']]",['dbo:musicComposer']
8748,1.0,1.0,1.0,8,1,1,what position does jules rykovich play in football,[['dbo:position']],['dbo:position']
8749,0.0,0.0,0.0,13,2,0,From which country did the Mauritius bank and the national commerce bank emerge?,"[['dbp:locationCountry'], ['dbp:locationCountry']]",[]
8750,1.0,1.0,1.0,11,1,1,who was the production company of the film the big parade,[['dbp:studio']],['dbp:studio']
8751,1.0,1.0,1.0,6,1,2,name a person born in manhattan?,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
8752,1.0,1.0,1.0,7,1,1,what is a track by the toasters?,[['dbo:artist']],['dbo:artist']
8753,1.0,1.0,1.0,8,1,1,which japanese city was nakayama yoshiko born in,[['dbo:birthPlace']],['dbo:birthPlace']
8754,1.0,0.6666666666666666,0.8,8,1,3,"Name a place located within gunnison county, colorado.","[['dbo:locatedInArea', 'dbo:isPartOf', 'dbo:location']]","['dbo:isPartOf', 'dbo:location', 'dbo:region']"
8755,1.0,1.0,1.0,5,1,1,where was rudolf wetzer born,[['dbo:birthPlace']],['dbo:birthPlace']
8756,1.0,1.0,1.0,9,1,1,What genre of music does the album breathe feature,[['dbo:genre']],['dbo:genre']
8757,0.0,0.0,0.0,12,2,0,What is the country of origin of the president of Skai group?,"[['dbo:keyPerson'], ['dbo:stateOfOrigin']]",[]
8758,1.0,1.0,1.0,9,1,2,What is the name of a popular romance film,"[['dbo:genre', 'dbp:genre']]","['dbo:genre', 'dbp:genre']"
8759,1.0,1.0,1.0,7,1,3,where is the location of lenoir-rhyne university?,"[['dbo:country', 'dbo:city', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:state']"
8760,1.0,1.0,1.0,6,1,1,what position does giovanni carmazzi play,[['dbo:position']],['dbo:position']
8761,1.0,1.0,1.0,7,1,1,Who's the production company behind the awakening,[['dbp:studio']],['dbp:studio']
8762,1.0,1.0,1.0,6,1,1,what movie did edward anhalt write?,[['dbo:writer']],['dbo:writer']
8763,1.0,1.0,1.0,7,1,1,What's a track written by bonnie pink,[['dbo:artist']],['dbo:artist']
8764,1.0,1.0,1.0,6,1,1,what is the genre of marcellocapra?,[['dbo:genre']],['dbo:genre']
8765,1.0,1.0,1.0,7,1,1,What label signed the artist silent poets,[['dbo:recordLabel']],['dbo:recordLabel']
8766,1.0,0.5,0.6666666666666666,5,1,2,what is a techno album,[['dbo:type']],"['dbo:genre', 'dbo:type']"
8767,1.0,1.0,1.0,4,1,1,That genre is steam,[['dbo:genre']],['dbo:genre']
8768,1.0,1.0,1.0,8,1,2,who is a soccer player born in melbourne,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
8769,1.0,1.0,1.0,10,2,2,What other awards have been given to Goya Award Winners?,"[['dbo:award'], ['dbp:awards']]","['dbo:award', 'dbp:awards']"
8770,1.0,1.0,1.0,9,1,1,which game featuring shaq did delphine software international develop,[['dbo:developer']],['dbo:developer']
8771,1.0,1.0,1.0,9,1,1,which religious congregation does benjamin morgan harrod belong to,[['dbo:religion']],['dbo:religion']
8772,1.0,1.0,1.0,8,1,1,What genre of music does the mothmen create,[['dbo:genre']],['dbo:genre']
8773,1.0,1.0,1.0,14,1,1,what type of music is a peleja do diabo com o dono do céu,[['dbo:genre']],['dbo:genre']
8774,1.0,1.0,1.0,6,1,2,This actress was born in scranton.,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
8775,1.0,1.0,1.0,9,1,1,What kind of music does waka flocka flame mae,[['dbo:genre']],['dbo:genre']
8776,1.0,1.0,1.0,4,1,2,Which country contains roosevelt,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
8777,1.0,1.0,1.0,6,1,1,What label signed daníel Ágúst haraldsson?,[['dbo:recordLabel']],['dbo:recordLabel']
8778,0.0,0.0,0.0,12,1,0,Is Roger Federer the flagbearer of Switzerland at the 2004 Summer Olympics?,[['dbp:flagbearer']],[]
8779,1.0,1.0,1.0,8,1,1,who is the author of the poseidon adventure?,[['dbo:author']],['dbo:author']
8780,1.0,1.0,1.0,8,1,1,what kind of music is on now! 4?,[['dbo:genre']],['dbo:genre']
8781,1.0,1.0,1.0,8,1,1,where is the place jeff newman was born,[['dbo:birthPlace']],['dbo:birthPlace']
8782,1.0,1.0,1.0,11,1,1,life with the lyons  is what kind of tv program,[['dbo:genre']],['dbo:genre']
8783,1.0,1.0,1.0,11,1,1,what is the tittle of the movie written by sherman alexie,[['dbo:writer']],['dbo:writer']
8784,1.0,1.0,1.0,7,1,2,Which country is pitkas point located in,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
8785,1.0,1.0,1.0,8,1,1,what kind of college is paris junior college?,[['dbo:type']],['dbo:type']
8786,1.0,1.0,1.0,8,1,1,what kind of music does kelly sweet play,[['dbo:genre']],['dbo:genre']
8787,1.0,1.0,1.0,5,1,1,Where did ivo caprino die?,[['dbo:deathPlace']],['dbo:deathPlace']
8788,1.0,1.0,1.0,5,1,1,what artist creates europop music,[['dbo:genre']],['dbo:genre']
8789,1.0,1.0,1.0,5,1,1,what is a funk album,[['dbo:genre']],['dbo:genre']
8790,0.0,0.0,0.0,17,2,0,Which ground of 2016 Fort Lauderdale Strikers season is the palce of birth of Kaitlyn Ashley ?,"[['dbo:ground'], ['dbp:placeOfBirth']]",[]
8791,1.0,1.0,1.0,5,1,1,what is track by exodus?,[['dbo:artist']],['dbo:artist']
8792,1.0,1.0,1.0,8,1,1,what is an example of a party game?,[['dbo:genre']],['dbo:genre']
8793,1.0,1.0,1.0,10,1,1,who was the publisher of spyro: year of the dragon?,[['dbo:publisher']],['dbo:publisher']
8794,1.0,0.5,0.6666666666666666,5,1,2,who are summer phoenix's parents?,[['dbo:parent']],"['dbo:child', 'dbo:parent']"
8795,0.5,1.0,0.6666666666666666,20,2,1,What is the nationality of the J. T. Krogh which is also the  sovereign state of the Camilla Martin,"[['dbo:country'], ['dbo:nationality']]",['dbo:nationality']
8796,1.0,1.0,1.0,9,1,1,Who is the label that signed the artist bearfoot?,[['dbo:recordLabel']],['dbo:recordLabel']
8797,1.0,1.0,1.0,6,1,2,Name a person born in lisbon,"[['dbp:birthPlace', 'dbo:birthPlace']]","['dbo:birthPlace', 'dbp:birthPlace']"
8798,1.0,1.0,1.0,6,1,1,Where was neal c. wilson born?,[['dbo:birthPlace']],['dbo:birthPlace']
8799,1.0,1.0,1.0,7,1,1,What conflict did cyrus hamlin participate in,[['dbo:battle']],['dbo:battle']
8800,1.0,1.0,1.0,8,1,1,What is the name of an economics book,[['dbo:literaryGenre']],['dbo:literaryGenre']
8801,1.0,1.0,1.0,5,1,1,Name a professional film director,[['dbo:occupation']],['dbo:occupation']
8802,0.0,0.0,0.0,10,1,0,Colin Powell was the commander of which military conflict ?,[['dbo:commander']],[]
8803,1.0,1.0,1.0,5,1,1,What event is in Japan?,[['dbo:place']],['dbo:place']
8804,1.0,1.0,1.0,12,1,1,What is the name of a language from the austronesian languages family,[['dbo:languageFamily']],['dbo:languageFamily']
8805,0.5,1.0,0.6666666666666666,5,2,1,Which Greek parties are pro-European?,"[['dbo:country'], ['dbo:ideology']]",['dbo:country']
8806,1.0,1.0,1.0,9,1,1,Name a album from the video game music genre,[['dbo:genre']],['dbo:genre']
8807,1.0,1.0,1.0,6,1,1,Where was johannes rebmann pronounced dead?,[['dbo:deathPlace']],['dbo:deathPlace']
8808,1.0,1.0,1.0,7,1,1,Which city was oliver dickinson born in,[['dbo:birthPlace']],['dbo:birthPlace']
8809,1.0,1.0,1.0,5,1,1,which religion is sharron angle,[['dbo:religion']],['dbo:religion']
8810,1.0,1.0,1.0,6,1,2,What country is de soto in,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
8811,1.0,1.0,1.0,8,1,1,Who wrote the lyrics for dont tell me,[['dbo:writer']],['dbo:writer']
8812,1.0,1.0,1.0,7,1,1,What is an album by Edward Elgar?,[['dbo:type']],['dbo:type']
8813,0.5,1.0,0.6666666666666666,12,2,1,Name the company founded in US and provides OneDrive as service ?,"[['dbp:foundation'], ['dbp:services']]",['dbp:services']
8814,1.0,1.0,1.0,5,1,1,who did orhan pamuk influence,[['dbo:influencedBy']],['dbo:influencedBy']
8815,1.0,1.0,1.0,4,1,2,which country contains lexington?,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']"
8816,0.0,0.0,0.0,7,1,0,Is Luigi Brugnaro the mayor of Venice?,[['dbp:mayor']],[]
8817,1.0,1.0,1.0,8,1,1,what type of music does susanne alt play,[['dbo:genre']],['dbo:genre']
8818,1.0,1.0,1.0,7,1,1,what organization did paul mccartney help found,[['dbo:foundedBy']],['dbo:foundedBy']
