,recall,precision,f1,word_count,rel_count,sys_relations,question,gold_relations,system_relations,question_type,cleaned,cluster,x0,x1
8769,1.0,1.0,1.0,8,1,1,what format was blood in my eye released?,[['dbo:type']],['dbo:type'],factoid,format blood eye released ?,0,-0.016706953877666467,-0.012095657740944803
8770,1.0,1.0,1.0,5,1,1,what films have madonna produced?,[['dbo:producer']],['dbo:producer'],factoid,films madonna produced ?,0,-0.036477049746817036,-0.018566024173747385
8774,0.0,0.0,0.0,9,1,1,How many movies are distributed by Cinema International Corporation?,[['dbo:distributor']],['dbp:distributor'],count,many movies distributed cinema international corporation ?,0,-0.03112418662850881,-0.01706721788660176
8775,1.0,1.0,1.0,4,1,1,who produced hamlet 2,[['dbo:producer']],['dbo:producer'],factoid,produced hamlet 2,0,-0.03544268733608972,-0.01759467174314334
8776,1.0,0.8,0.888888888888889,7,1,5,"What a spot in fresno county, california","[['dbo:locatedInArea', 'dbo:region', 'dbo:isPartOf', 'dbo:location']]","['dbo:city', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region']",factoid,"spot fresno county , california",0,-0.04489991786682654,-0.006546523784914258
8777,1.0,1.0,1.0,10,1,1,who was the cinematographer of the war against mrs. hadley,[['dbo:cinematography']],['dbo:cinematography'],factoid,cinematographer war mrs. hadley,0,-0.02876070062153606,-0.012382785396453466
8778,1.0,1.0,1.0,6,1,1,What religion does master mathan practice,[['dbo:religion']],['dbo:religion'],factoid,religion master mathan practice,0,-0.03232787510510801,-0.01875669727650046
8779,1.0,1.0,1.0,10,1,1,who was a montessori student killed by the gas chamber?,[['dbo:deathCause']],['dbo:deathCause'],factoid,montessori student killed gas chamber ?,0,-0.027544514754926853,-0.013867679909836854
8784,1.0,1.0,1.0,7,1,1,which blues musician died because of lymphoma,[['dbo:deathCause']],['dbo:deathCause'],factoid,blues musician died lymphoma,0,-0.01652438743491821,0.018162940821127457
8786,1.0,1.0,1.0,7,1,7,What colleges are in the united states,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']",factoid,colleges united states,0,-0.052884371383372146,0.026244251308332536
8788,0.0,0.0,0.0,6,1,1,who produced the movie rooster cogburn,[['dbo:producer']],['dbp:studio'],factoid,produced movie rooster cogburn,0,-0.03627941734660588,-0.01963304960825392
8789,1.0,1.0,1.0,9,1,1,where did the action off galveston light take place?,[['dbo:place']],['dbo:place'],factoid,action galveston light take place ?,0,-0.03455149084408092,-0.007998095609672143
8792,1.0,1.0,1.0,9,1,1,What country was return from witch mountain shot in,[['dbo:country']],['dbo:country'],factoid,country return witch mountain shot,0,-0.04437618634402013,-0.01065760319986854
8793,1.0,1.0,1.0,8,1,2,which state parkway is found in nassau county,"[['dbo:locatedInArea', 'dbo:region', 'dbo:isPartOf', 'dbo:location']]","['dbo:isPartOf', 'dbo:location']",factoid,state parkway found nassau county,0,-0.05324905282874968,-0.006130539384699562
8794,1.0,1.0,1.0,6,1,1,Where is je suis animal from?,[['dbo:hometown']],['dbo:hometown'],factoid,je suis animal ?,0,-0.027358318953809885,-0.013326103730249747
8795,1.0,1.0,1.0,6,1,1,what was andrew j. feustel's birthplace,[['dbo:birthPlace']],['dbo:birthPlace'],factoid,andrew j. feustel 's birthplace,0,-0.028713838000829748,-0.015239036259225323
8796,1.0,1.0,1.0,9,1,1,what kinds of tv program is the ghost hunter,[['dbo:genre']],['dbo:genre'],factoid,kinds tv program ghost hunter,0,-0.022379471128859404,-0.02129631509410567
8797,1.0,1.0,1.0,9,1,1,What's a conflict that took place in washington county,[['dbo:place']],['dbo:place'],factoid,'s conflict took place washington county,0,-0.057485213076921636,0.004203999126949907
8798,1.0,1.0,1.0,5,1,1,where did henry dawson die?,[['dbo:deathPlace']],['dbo:deathPlace'],factoid,henry dawson die ?,0,-0.04476599416290976,-0.01918849987688769
8799,1.0,0.5,0.6666666666666666,8,1,2,which famous novelist did robert stone (novelist) influence,[['dbo:influenced']],"['dbo:influenced', 'dbo:influencedBy']",factoid,famous novelist robert stone ( novelist ) influence,0,-0.03172476013807424,-0.005377035149216116
8801,1.0,1.0,1.0,6,1,1,WHat label is sulk signed to,[['dbo:recordLabel']],['dbo:recordLabel'],factoid,label sulk signed,0,-0.026115838302629178,-0.004441354850103926
8802,1.0,1.0,1.0,6,1,2,what school is located in makassar,"[['dbo:province', 'dbo:city', 'dbo:region', 'dbo:location']]","['dbo:city', 'dbo:location']",factoid,school located makassar,0,-0.06649148767500983,-0.009839747893785939
8804,0.0,0.0,0.0,12,2,0,What is the country of origin of the president of Skai group?,"[['dbo:keyPerson'], ['dbo:stateOfOrigin']]",[],factoid,country origin president skai group ?,0,-0.044368308741726745,-0.016303468380619166
8806,1.0,1.0,1.0,8,1,1,who was a pitcher for the detroit tigers,[['dbo:position']],['dbo:position'],factoid,pitcher detroit tigers,0,-0.030095132846521464,-0.013209723143532897
8807,1.0,1.0,1.0,5,1,1,what is dossie easton's occupation,[['dbo:occupation']],['dbo:occupation'],factoid,dossie easton 's occupation,0,-0.02752464159155067,-0.014276980453955894
8808,0.0,0.0,0.0,6,1,0,what's the capital city of namchi,"[['dbo:country', 'dbo:isPartOf']]",[],list,'s capital city namchi,0,-0.06349937260447032,0.013702124124789588
8809,1.0,1.0,1.0,7,1,2,which city can yelahanka be found in,"[['dbo:country', 'dbo:isPartOf']]","['dbo:country', 'dbo:isPartOf']",factoid,city yelahanka found,0,-0.06630967320121958,0.016471454277882828
8811,1.0,0.5,0.6666666666666666,4,1,2,who influenced jason smilovic,[['dbo:influencedBy']],"['dbo:influenced', 'dbo:influencedBy']",factoid,influenced jason smilovic,0,-0.030428586541195016,-0.013732036945949678
8812,1.0,1.0,1.0,6,1,1,where did paul flechsig check out,[['dbo:deathPlace']],['dbo:deathPlace'],factoid,paul flechsig check,0,-0.028327807713718314,-0.015651239082356893
8813,1.0,1.0,1.0,10,1,1,What film did ernest r. dickerson do cinematographer work for?,[['dbo:cinematography']],['dbo:cinematography'],factoid,film ernest r. dickerson cinematographer work ?,0,-0.04269711120469238,-0.01572346761925657
8814,1.0,1.0,1.0,6,1,1,what town is in lohit district?,[['dbo:isPartOf']],['dbo:isPartOf'],factoid,town lohit district ?,0,-0.035569179106001256,-0.005994148683501813
8815,0.0,0.0,0.0,9,1,0,Give me a count on associates of Johnny Cash?,[['dbp:associatedActs']],[],list,give count associates johnny cash ?,0,-0.030032585966275206,-0.017050288213334992
8816,1.0,1.0,1.0,6,1,1,where was billy greer given birth,[['dbo:birthPlace']],['dbo:birthPlace'],factoid,billy greer given birth,0,-0.03340051478385194,-0.021367763072577404
8822,1.0,1.0,1.0,8,1,1,which mountain range does serratus mountain belong to,[['dbo:mountainRange']],['dbo:mountainRange'],factoid,mountain range serratus mountain belong,0,-0.02936232860431315,-0.003854876406118849
8823,1.0,1.0,1.0,10,1,1,What are some lyrics that were written by stevie wonder,[['dbo:writer']],['dbo:writer'],factoid,lyrics written stevie wonder,0,-0.034779259178727207,-0.015941552372584405
8825,0.0,0.0,0.0,13,2,0,What is the city nearest to the islands in the Northwestern Hawaiian Islands?,"[['dbp:archipelago'], ['dbp:nearestCity']]",[],factoid,city nearest islands northwestern hawaiian islands ?,0,-0.05038453119558428,0.0028811669974726224
8828,1.0,1.0,1.0,8,1,1,who produced the movie ek musafir ek hasina,[['dbo:producer']],['dbo:producer'],factoid,produced movie ek musafir ek hasina,0,-0.03379101182836763,-0.018119081958591413
8829,1.0,1.0,1.0,10,1,1,Who created the story for the film coal miner's daughter?,[['dbo:writer']],['dbo:writer'],factoid,created story film coal miner 's daughter ?,0,-0.04078876794831208,-0.016304491582863356
8830,1.0,1.0,1.0,5,1,1,where did luther gulick die,[['dbo:deathPlace']],['dbo:deathPlace'],factoid,luther gulick die,0,-0.040498864069121926,-0.019073396946207327
8832,0.0,0.0,0.0,11,2,1,Martin AN/GSG-5 is a part of the building in which city?,"[['dbo:part'], ['dbp:district']]",['dbo:city'],list,martin an/gsg-5 part building city ?,0,-0.054346455270999156,0.005130625356360594
8833,1.0,1.0,1.0,7,1,1,what game is published by lionhead studios?,[['dbo:publisher']],['dbo:publisher'],factoid,game published lionhead studios ?,0,-0.03162451101605412,-0.020610070157524522
8834,1.0,1.0,1.0,8,1,1,which country's borders does pârâul cetăţii fall in,"[['dbo:country', 'dbo:district']]",['dbo:country'],factoid,country 's borders pârâul cetăţii fall,0,-0.03598156576468647,-0.016729741311193397
8836,1.0,1.0,1.0,9,1,1,"what historic mansion in Germantown, Philadelphia exhibits georgian style",[['dbo:architecturalStyle']],['dbo:architecturalStyle'],factoid,"historic mansion germantown , philadelphia exhibits georgian style",0,-0.02346613910442514,-0.015608199719066733
8837,1.0,1.0,1.0,8,1,1,With what company is the service OneDrive associated?,[['dbp:services']],['dbp:services'],factoid,company service onedrive associated ?,0,-0.031036678547685468,-0.015966999942361653
8838,0.5,1.0,0.6666666666666666,13,2,1,What are the prizes won by the animator of The Skeleton Dance ?,"[['dbo:animator'], ['dbo:award']]",['dbo:award'],factoid,prizes animator skeleton dance ?,0,-0.014476264366559253,-0.009990505270669666
8840,0.0,0.0,0.0,12,1,0,where is the location of district council of clare and gilbert valleys?,[['dbo:country']],[],factoid,location district council clare gilbert valleys ?,0,-0.03242729457661935,-0.005399547968797068
8850,1.0,1.0,1.0,9,1,1,Which television shows have been produced by Erik Bork?,[['dbo:producer']],['dbo:producer'],factoid,television shows produced erik bork ?,0,-0.033429433760728156,-0.01639628056499737
8852,1.0,1.0,1.0,4,1,1,what game requires multiplayer,[['dbp:modes']],['dbp:modes'],factoid,game requires multiplayer,0,-0.029788932410426967,-0.021531372054063795
8855,0.0,0.0,0.0,12,1,0,Who is the director of the tv series the origin of species?,[['dbo:director']],[],factoid,director tv series origin species ?,0,-0.03357657133553348,-0.010257489579602241
8856,1.0,1.0,1.0,6,1,2,who was harry mulisch influenced by,"[['dbo:influencedBy', 'dbo:influenced']]","['dbo:influenced', 'dbo:influencedBy']",factoid,harry mulisch influenced,0,-0.03268566144223324,-0.015772221367553324
8861,0.0,0.0,0.0,7,1,0,Which country's leader  is Giuseppe Bertello?,[['dbo:leader']],[],factoid,country 's leader giuseppe bertello ?,0,-0.044493735857246565,-0.01489818907186516
8862,1.0,1.0,1.0,7,1,1,what country gives nationality to marco padalino,[['dbo:birthPlace']],['dbo:birthPlace'],factoid,country gives nationality marco padalino,0,-0.048336863442106734,-0.020581390610252975
8869,1.0,1.0,1.0,6,1,1,what's a tourist attraction in utah,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]",['dbo:location'],list,'s tourist attraction utah,0,-0.031766336923779795,-0.012554028334228093
8870,0.0,0.0,0.0,15,1,0,"After the death of which political figure, did the Coalition Provisional Authority came into power?",[['dbp:successor']],[],list,"death political figure , coalition provisional authority came power ?",0,-0.028547837505392092,-0.0118338997312371
8871,0.0,0.0,0.0,9,1,1,What are the mountains in the Sequoia National Park?,[['dbo:locatedInArea']],['dbo:mountainRange'],factoid,mountains sequoia national park ?,0,-0.030255771948372836,-0.012974631822162328
8872,0.0,0.0,0.0,6,1,1,which country is margaret whitton from,[['dbo:birthPlace']],['dbo:nationality'],factoid,country margaret whitton,0,-0.04647962299896843,-0.016494424832069195
8873,1.0,1.0,1.0,7,1,1,what is the religion of rory lancman,[['dbo:religion']],['dbo:religion'],factoid,religion rory lancman,0,-0.03131474108040915,-0.018126258106334416
8875,1.0,1.0,1.0,9,1,1,Which countries have places with more than two caves?,[['dbo:location']],['dbo:location'],factoid,countries places two caves ?,0,-0.030660337153972796,-0.015201866020222235
8878,1.0,1.0,1.0,6,1,1,What is a notable science fiction,[['dbo:literaryGenre']],['dbo:literaryGenre'],factoid,notable science fiction,0,-0.023159533117156645,0.002026858954284025
8880,1.0,1.0,1.0,7,1,1,What is the nationality of elizabeth milne,[['dbo:birthPlace']],['dbo:birthPlace'],factoid,nationality elizabeth milne,0,-0.035396538493089214,-0.019227370029007415
8881,0.0,0.0,0.0,7,1,2,Where is carolina herrera (fashion designer) from?,[['dbo:nationality']],"['dbo:birthPlace', 'dbo:hometown']",factoid,carolina herrera ( fashion designer ) ?,0,-0.029473323041456726,-0.012842275301715958
8883,1.0,1.0,1.0,7,1,1,what is a movie by joel schumacher,[['dbo:writer']],['dbo:writer'],factoid,movie joel schumacher,0,-0.03138639082887565,-0.021148247105228498
8884,1.0,1.0,1.0,5,1,1,Where is alberto sordi from,[['dbo:birthPlace']],['dbo:birthPlace'],factoid,alberto sordi,0,-0.027439506319387623,-0.013755264963872032
8887,1.0,1.0,1.0,6,1,1,What country is Mount Everest in?,[['dbo:locatedInArea']],['dbo:locatedInArea'],factoid,country mount everest ?,0,-0.04860075456767513,-0.017198735993544694
8889,1.0,1.0,1.0,7,1,1,which state is watchman lookout station in,[['dbo:location']],['dbo:location'],factoid,state watchman lookout station,0,-0.038488415632425124,-0.012029821421379455
8890,1.0,1.0,1.0,4,1,1,charles demuth died where?,[['dbo:deathPlace']],['dbo:deathPlace'],list,charles demuth died ?,0,-0.0368645677902682,-0.009615223993027607
8891,1.0,1.0,1.0,11,1,1,What is the country of origin of the film mourning wife?,[['dbo:country']],['dbo:country'],factoid,country origin film mourning wife ?,0,-0.05933879857295711,-0.019326605851942322
8894,1.0,1.0,1.0,10,1,1,"Who produced the film ""In the Cool of the Day""?",[['dbo:producer']],['dbo:producer'],factoid,produced film `` cool day '' ?,0,-0.04930416097736601,-0.019439291709812068
8896,1.0,1.0,1.0,8,1,1,what city did manilal doctor pass away in?,[['dbo:deathPlace']],['dbo:deathPlace'],factoid,city manilal doctor pass away ?,0,-0.06163585144383601,0.005758831693825264
8897,1.0,1.0,1.0,11,1,1,where in the midwest is john j. bagley place of death?,"[['dbp:deathPlace', 'dbo:deathPlace']]",['dbo:deathPlace'],factoid,midwest john j. bagley place death ?,0,-0.04343047966078105,-0.011517748181814535
8899,1.0,1.0,1.0,6,1,1,Where did michael de larrabeiti die,[['dbo:deathPlace']],['dbo:deathPlace'],factoid,michael de larrabeiti die,0,-0.04455690950502461,-0.021170575756017017
8900,1.0,1.0,1.0,7,1,7,What is a beauty school in oklahoma,"[['dbo:locatedInArea', 'dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:location', 'dbo:region', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:isPartOf', 'dbo:locatedInArea', 'dbo:location', 'dbo:region', 'dbo:state']",factoid,beauty school oklahoma,0,-0.027959437567833704,-0.021622124241696836
8903,0.0,0.0,0.0,7,1,0,What country is fat choi spirit about?,[['dbo:country']],[],factoid,country fat choi spirit ?,0,-0.04351914835340609,-0.016770197612689285
8906,1.0,1.0,1.0,5,1,1,where was harold gore's birthplace,[['dbo:birthPlace']],['dbo:birthPlace'],factoid,harold gore 's birthplace,0,-0.028928337503616997,-0.014913610742017962
8908,1.0,1.0,1.0,7,1,1,what albums are by the misfits (band),[['dbo:artist']],['dbo:artist'],factoid,albums misfits ( band ),0,-0.014866423796483995,-0.008619300440222353
8909,1.0,0.5,0.6666666666666666,5,1,2,Who did gunter grass influence?,[['dbo:influenced']],"['dbo:influenced', 'dbo:influencedBy']",factoid,gunter grass influence ?,0,-0.02942582915737187,-0.015343720221618961
8910,0.0,0.0,0.0,10,1,1,What is a cartoon that jeff smith (cartoonist) had written,[['dbo:author']],['dbo:writer'],factoid,cartoon jeff smith ( cartoonist ) written,0,-0.03355586911986375,-0.020125345954397595
8912,1.0,1.0,1.0,6,1,1,who has died of cardiac arrest,[['dbo:deathCause']],['dbo:deathCause'],factoid,died cardiac arrest,0,-0.032635690404841385,-0.010301429472888759
8914,1.0,1.0,1.0,12,1,1,"Where did william boyle, 12th earl of cork and orrery pass away","[['dbp:deathPlace', 'dbo:deathPlace']]",['dbo:deathPlace'],factoid,"william boyle , 12th earl cork orrery pass away",0,-0.03338597629854408,-0.016049103640490434
8920,1.0,1.0,1.0,6,1,1,Which film did hubert cornfield direct?,[['dbo:director']],['dbo:director'],factoid,film hubert cornfield direct ?,0,-0.04324952318934459,-0.020065935979752
8925,1.0,1.0,1.0,8,1,3,where is the psg college of technology located,"[['dbo:country', 'dbo:city', 'dbo:state']]","['dbo:city', 'dbo:country', 'dbo:state']",factoid,psg college technology located,0,-0.060346605288929364,-0.006230600890659547
8928,1.0,1.0,1.0,12,1,1,What is the architectural style of belmont-sheffield trust and savings bank building,[['dbo:architecturalStyle']],['dbo:architecturalStyle'],factoid,architectural style belmont-sheffield trust savings bank building,0,-0.022561782114539488,-0.019971793213884537
8929,1.0,1.0,1.0,6,1,1,what films did paramount pictures produce?,[['dbo:distributor']],['dbo:distributor'],factoid,films paramount pictures produce ?,0,-0.029070120850263455,-0.01766774983569009
8930,1.0,1.0,1.0,7,1,1,Who produced the film the iron giant?,[['dbo:producer']],['dbo:producer'],factoid,produced film iron giant ?,0,-0.04653020848229005,-0.018535034795753653
8931,0.0,0.0,0.0,7,2,0,Where can i find salad based food?,"[['dbp:mainIngredient'], ['dbp:country']]",[],factoid,find salad based food ?,0,-0.029434648134690485,-0.014364332086508579
